District,Year,Crop,Production
135,1992,Wheat,216.8
135,1993,Wheat,31.2
135,1994,Wheat,355.0
135,1995,Wheat,71.2
135,1996,Wheat,101.9
135,1997,Wheat,155.7
135,1998,Wheat,103.8
135,1999,Wheat,28.5
135,2000,Wheat,7.3
135,2001,Wheat,19.5
135,2002,Wheat,40.8
135,2003,Wheat,249.4
135,2004,Wheat,128.4
135,2005,Wheat,268.7
135,2006,Wheat,305.6
135,2007,Wheat,342.4
135,2008,Wheat,317.8
135,2009,Wheat,154.2
135,2010,Wheat,678.3
135,2011,Wheat,451.5
135,2012,Wheat,25.7
135,2013,Wheat,568.99
135,2014,Wheat,114.64
135,2015,Wheat,100.83
135,2016,Wheat,92.61
135,2017,Wheat,255.44
136,1966,Wheat,29.0
136,1967,Wheat,35.0
136,1968,Wheat,36.0
136,1969,Wheat,35.1
136,1970,Wheat,63.4
136,1971,Wheat,66.5
136,1972,Wheat,43.9
136,1973,Wheat,73.0
136,1974,Wheat,62.9
136,1975,Wheat,95.0
136,1976,Wheat,72.0
136,1977,Wheat,99.0
136,1978,Wheat,105.0
136,1979,Wheat,111.3
136,1980,Wheat,102.3
136,1981,Wheat,100.9
136,1982,Wheat,96.3
136,1983,Wheat,86.5
136,1984,Wheat,98.2
136,1985,Wheat,79.8
136,1986,Wheat,67.8
136,1987,Wheat,21.0
136,1988,Wheat,87.2
136,1989,Wheat,81.5
136,1990,Wheat,133.3
136,1991,Wheat,127.9
136,1992,Wheat,122.8
136,1993,Wheat,129.8
136,1994,Wheat,181.0
136,1995,Wheat,162.0
136,1996,Wheat,183.5
136,1997,Wheat,195.0
136,1998,Wheat,180.7
136,1999,Wheat,127.7
136,2000,Wheat,83.7
136,2001,Wheat,83.6
136,2002,Wheat,71.9
136,2003,Wheat,121.3
136,2004,Wheat,101.2
136,2005,Wheat,224.3
136,2006,Wheat,272.2
136,2007,Wheat,323.6
136,2008,Wheat,198.1
136,2009,Wheat,220.0
136,2010,Wheat,402.6
136,2011,Wheat,389.4
136,2012,Wheat,456.4
136,2013,Wheat,526.65
136,2014,Wheat,422.26
136,2015,Wheat,392.19
136,2016,Wheat,367.89
136,2017,Wheat,447.87
137,1966,Wheat,9.0
137,1967,Wheat,11.0
137,1968,Wheat,13.0
137,1969,Wheat,13.5
137,1970,Wheat,14.7
137,1971,Wheat,15.1
137,1972,Wheat,14.8
137,1973,Wheat,21.7
137,1974,Wheat,18.6
137,1975,Wheat,19.5
137,1976,Wheat,15.5
137,1977,Wheat,20.8
137,1978,Wheat,29.0
137,1979,Wheat,26.3
137,1980,Wheat,56.2
137,1981,Wheat,29.4
137,1982,Wheat,24.7
137,1983,Wheat,31.7
137,1984,Wheat,26.6
137,1985,Wheat,18.3
137,1986,Wheat,21.0
137,1987,Wheat,7.0
137,1988,Wheat,11.5
137,1989,Wheat,12.7
137,1990,Wheat,13.3
137,1991,Wheat,17.5
137,1992,Wheat,11.5
137,1993,Wheat,18.8
137,1994,Wheat,15.0
137,1995,Wheat,10.2
137,1996,Wheat,14.3
137,1997,Wheat,9.3
137,1998,Wheat,15.6
137,1999,Wheat,15.4
137,2000,Wheat,19.6
137,2001,Wheat,13.7
137,2002,Wheat,17.8
137,2003,Wheat,15.5
137,2004,Wheat,13.3
137,2005,Wheat,16.3
137,2006,Wheat,17.2
137,2007,Wheat,18.9
137,2008,Wheat,26.1
137,2009,Wheat,34.8
137,2010,Wheat,36.4
137,2011,Wheat,37.5
137,2012,Wheat,37.8
137,2013,Wheat,27.41
137,2014,Wheat,42.7
137,2015,Wheat,15.9
137,2016,Wheat,22.46
137,2017,Wheat,20.8
138,1966,Wheat,19.0
138,1967,Wheat,27.0
138,1968,Wheat,13.0
138,1969,Wheat,9.2
138,1970,Wheat,26.7
138,1971,Wheat,24.9
138,1972,Wheat,15.1
138,1973,Wheat,20.4
138,1974,Wheat,8.1
138,1975,Wheat,23.0
138,1976,Wheat,21.7
138,1977,Wheat,16.7
138,1978,Wheat,29.5
138,1979,Wheat,26.6
138,1980,Wheat,33.6
138,1981,Wheat,25.7
138,1982,Wheat,26.7
138,1983,Wheat,65.2
138,1984,Wheat,51.5
138,1985,Wheat,13.7
138,1986,Wheat,10.0
138,1987,Wheat,4.7
138,1988,Wheat,68.8
138,1989,Wheat,25.0
138,1990,Wheat,38.1
138,1991,Wheat,18.7
138,1992,Wheat,21.7
138,1993,Wheat,20.8
138,1994,Wheat,47.0
138,1995,Wheat,23.1
138,1996,Wheat,45.2
138,1997,Wheat,46.6
138,1998,Wheat,36.2
138,1999,Wheat,40.0
138,2000,Wheat,24.8
138,2001,Wheat,27.8
138,2002,Wheat,29.7
138,2003,Wheat,67.3
138,2004,Wheat,52.4
138,2005,Wheat,77.5
138,2006,Wheat,73.1
138,2007,Wheat,119.3
138,2008,Wheat,86.7
138,2009,Wheat,70.1
138,2010,Wheat,206.7
138,2011,Wheat,207.1
138,2012,Wheat,94.1
138,2013,Wheat,110.57
138,2014,Wheat,123.19
138,2015,Wheat,109.25
138,2016,Wheat,104.05
138,2017,Wheat,128.75
139,1966,Wheat,31.0
139,1967,Wheat,33.0
139,1968,Wheat,31.0
139,1969,Wheat,30.0
139,1970,Wheat,58.0
139,1971,Wheat,52.0
139,1972,Wheat,20.0
139,1973,Wheat,50.0
139,1974,Wheat,45.0
139,1975,Wheat,77.7
139,1976,Wheat,69.4
139,1977,Wheat,111.0
139,1978,Wheat,85.7
139,1979,Wheat,91.0
139,1980,Wheat,68.2
139,1981,Wheat,73.8
139,1982,Wheat,69.0
139,1983,Wheat,90.0
139,1984,Wheat,70.3
139,1985,Wheat,62.0
139,1986,Wheat,49.0
139,1987,Wheat,49.0
139,1988,Wheat,77.1
139,1989,Wheat,77.1
139,1990,Wheat,74.12
139,1991,Wheat,83.7
139,1992,Wheat,123.48
139,1993,Wheat,57.43
139,1994,Wheat,131.07
139,1995,Wheat,95.35
139,1996,Wheat,125.83
139,1997,Wheat,144.47
139,1998,Wheat,134.06
139,1999,Wheat,41.16
139,2000,Wheat,41.83
139,2001,Wheat,75.77
139,2002,Wheat,23.08
139,2003,Wheat,42.23
139,2004,Wheat,52.53
139,2005,Wheat,31.31
139,2006,Wheat,84.05
139,2007,Wheat,52.37
139,2008,Wheat,37.5
139,2009,Wheat,21.65
139,2010,Wheat,207.91
139,2011,Wheat,146.73
139,2012,Wheat,219.01
139,2013,Wheat,193.07
139,2014,Wheat,131.97
139,2015,Wheat,116.79
139,2016,Wheat,185.01
139,2017,Wheat,128.01
140,1966,Wheat,54.0
140,1967,Wheat,73.0
140,1968,Wheat,71.0
140,1969,Wheat,87.0
140,1970,Wheat,151.0
140,1971,Wheat,105.0
140,1972,Wheat,169.0
140,1973,Wheat,70.0
140,1974,Wheat,89.0
140,1975,Wheat,132.3
140,1976,Wheat,172.5
140,1977,Wheat,174.4
140,1978,Wheat,224.6
140,1979,Wheat,233.0
140,1980,Wheat,248.1
140,1981,Wheat,279.1
140,1982,Wheat,343.0
140,1983,Wheat,291.2
140,1984,Wheat,230.2
140,1985,Wheat,263.7
140,1986,Wheat,224.0
140,1987,Wheat,286.0
140,1988,Wheat,357.3
140,1989,Wheat,357.3
140,1990,Wheat,311.75
140,1991,Wheat,363.91
140,1992,Wheat,345.62
140,1993,Wheat,291.95
140,1994,Wheat,428.1
140,1995,Wheat,490.23
140,1996,Wheat,519.39
140,1997,Wheat,588.31
140,1998,Wheat,632.11
140,1999,Wheat,645.63
140,2000,Wheat,724.11
140,2001,Wheat,529.82
140,2002,Wheat,571.45
140,2003,Wheat,648.79
140,2004,Wheat,511.75
140,2005,Wheat,492.66
140,2006,Wheat,641.96
140,2007,Wheat,669.05
140,2008,Wheat,688.08
140,2009,Wheat,722.87
140,2010,Wheat,816.06
140,2011,Wheat,727.38
140,2012,Wheat,837.41
140,2013,Wheat,825.34
140,2014,Wheat,757.96
140,2015,Wheat,776.43
140,2016,Wheat,941.46
140,2017,Wheat,875.18
141,1966,Wheat,4.0
141,1967,Wheat,14.0
141,1968,Wheat,14.0
141,1969,Wheat,20.0
141,1970,Wheat,27.0
141,1971,Wheat,24.0
141,1972,Wheat,15.0
141,1973,Wheat,36.0
141,1974,Wheat,32.0
141,1975,Wheat,26.6
141,1976,Wheat,28.2
141,1977,Wheat,41.2
141,1978,Wheat,48.5
141,1979,Wheat,23.0
141,1980,Wheat,32.7
141,1981,Wheat,51.6
141,1982,Wheat,32.0
141,1983,Wheat,44.3
141,1984,Wheat,57.5
141,1985,Wheat,72.5
141,1986,Wheat,83.0
141,1987,Wheat,119.0
141,1988,Wheat,123.9
141,1989,Wheat,123.9
141,1990,Wheat,113.95
141,1991,Wheat,126.87
141,1992,Wheat,107.5
141,1993,Wheat,133.18
141,1994,Wheat,139.39
141,1995,Wheat,115.68
141,1996,Wheat,170.19
141,1997,Wheat,125.49
141,1998,Wheat,158.51
141,1999,Wheat,111.82
141,2000,Wheat,49.59
141,2001,Wheat,111.9
141,2002,Wheat,73.14
141,2003,Wheat,140.62
141,2004,Wheat,160.66
141,2005,Wheat,162.05
141,2006,Wheat,160.01
141,2007,Wheat,183.4
141,2008,Wheat,157.0
141,2009,Wheat,213.93
141,2010,Wheat,216.96
141,2011,Wheat,267.63
141,2012,Wheat,247.66
141,2013,Wheat,287.54
141,2014,Wheat,271.23
141,2015,Wheat,223.03
141,2016,Wheat,248.66
141,2017,Wheat,278.6
142,1966,Wheat,9.0
142,1967,Wheat,19.0
142,1968,Wheat,12.0
142,1969,Wheat,10.0
142,1970,Wheat,16.0
142,1971,Wheat,13.0
142,1972,Wheat,15.0
142,1973,Wheat,28.0
142,1974,Wheat,19.0
142,1975,Wheat,24.5
142,1976,Wheat,14.5
142,1977,Wheat,10.6
142,1978,Wheat,18.1
142,1979,Wheat,32.0
142,1980,Wheat,16.5
142,1981,Wheat,22.9
142,1982,Wheat,26.0
142,1983,Wheat,18.6
142,1984,Wheat,16.8
142,1985,Wheat,26.5
142,1986,Wheat,22.0
142,1987,Wheat,22.0
142,1988,Wheat,18.4
142,1989,Wheat,18.4
142,1990,Wheat,48.15
142,1991,Wheat,24.82
142,1992,Wheat,45.17
142,1993,Wheat,22.66
142,1994,Wheat,35.8
142,1995,Wheat,38.4
142,1996,Wheat,32.67
142,1997,Wheat,31.22
142,1998,Wheat,41.29
142,1999,Wheat,49.11
142,2000,Wheat,36.9
142,2001,Wheat,34.48
142,2002,Wheat,42.91
142,2003,Wheat,20.14
142,2004,Wheat,23.47
142,2005,Wheat,10.9
142,2006,Wheat,29.41
142,2007,Wheat,22.05
142,2008,Wheat,9.99
142,2009,Wheat,23.13
142,2010,Wheat,24.53
142,2011,Wheat,14.41
142,2012,Wheat,17.14
142,2013,Wheat,20.35
142,2014,Wheat,14.09
142,2015,Wheat,20.51
142,2016,Wheat,21.64
142,2017,Wheat,21.97
143,1966,Wheat,96.0
143,1967,Wheat,165.0
143,1968,Wheat,154.0
143,1969,Wheat,163.0
143,1970,Wheat,194.0
143,1971,Wheat,187.0
143,1972,Wheat,236.0
143,1973,Wheat,101.0
143,1974,Wheat,141.0
143,1975,Wheat,180.4
143,1976,Wheat,174.9
143,1977,Wheat,220.3
143,1978,Wheat,205.4
143,1979,Wheat,185.0
143,1980,Wheat,176.5
143,1981,Wheat,315.2
143,1982,Wheat,341.0
143,1983,Wheat,257.9
143,1984,Wheat,233.9
143,1985,Wheat,307.4
143,1986,Wheat,281.0
143,1987,Wheat,251.0
143,1988,Wheat,297.0
143,1989,Wheat,297.0
143,1990,Wheat,319.39
143,1991,Wheat,297.74
143,1992,Wheat,324.85
143,1993,Wheat,284.56
143,1994,Wheat,417.45
143,1995,Wheat,440.01
143,1996,Wheat,490.46
143,1997,Wheat,576.23
143,1998,Wheat,646.23
143,1999,Wheat,681.25
143,2000,Wheat,721.06
143,2001,Wheat,650.29
143,2002,Wheat,617.57
143,2003,Wheat,690.12
143,2004,Wheat,467.06
143,2005,Wheat,595.16
143,2006,Wheat,650.27
143,2007,Wheat,673.21
143,2008,Wheat,737.01
143,2009,Wheat,852.55
143,2010,Wheat,911.12
143,2011,Wheat,915.22
143,2012,Wheat,831.91
143,2013,Wheat,910.94
143,2014,Wheat,836.27
143,2015,Wheat,828.47
143,2016,Wheat,1014.22
143,2017,Wheat,923.78
144,1966,Wheat,29.0
144,1967,Wheat,37.0
144,1968,Wheat,37.0
144,1969,Wheat,43.0
144,1970,Wheat,85.0
144,1971,Wheat,83.0
144,1972,Wheat,40.0
144,1973,Wheat,85.0
144,1974,Wheat,71.0
144,1975,Wheat,69.3
144,1976,Wheat,89.4
144,1977,Wheat,117.0
144,1978,Wheat,96.7
144,1979,Wheat,97.0
144,1980,Wheat,58.2
144,1981,Wheat,55.8
144,1982,Wheat,176.0
144,1983,Wheat,132.4
144,1984,Wheat,89.1
144,1985,Wheat,90.5
144,1986,Wheat,120.0
144,1987,Wheat,81.0
144,1988,Wheat,93.2
144,1989,Wheat,93.2
144,1990,Wheat,186.25
144,1991,Wheat,153.24
144,1992,Wheat,212.69
144,1993,Wheat,110.01
144,1994,Wheat,320.93
144,1995,Wheat,175.83
144,1996,Wheat,383.06
144,1997,Wheat,314.2
144,1998,Wheat,196.42
144,1999,Wheat,148.71
144,2000,Wheat,95.37
144,2001,Wheat,193.31
144,2002,Wheat,50.78
144,2003,Wheat,76.85
144,2004,Wheat,215.57
144,2005,Wheat,118.41
144,2006,Wheat,389.58
144,2007,Wheat,193.73
144,2008,Wheat,143.16
144,2009,Wheat,103.37
144,2010,Wheat,307.98
144,2011,Wheat,318.26
144,2012,Wheat,413.84
144,2013,Wheat,448.39
144,2014,Wheat,281.87
144,2015,Wheat,274.28
144,2016,Wheat,503.06
144,2017,Wheat,341.13
145,1966,Wheat,0.0
145,1967,Wheat,1.0
145,1968,Wheat,0.0
145,1969,Wheat,0.0
145,1970,Wheat,0.0
145,1971,Wheat,0.0
145,1972,Wheat,0.0
145,1973,Wheat,2.0
145,1974,Wheat,4.0
145,1975,Wheat,10.2
145,1976,Wheat,8.1
145,1977,Wheat,8.8
145,1978,Wheat,11.9
145,1979,Wheat,12.0
145,1980,Wheat,12.7
145,1981,Wheat,15.3
145,1982,Wheat,22.0
145,1983,Wheat,19.5
145,1984,Wheat,15.0
145,1985,Wheat,26.0
145,1986,Wheat,31.0
145,1987,Wheat,17.0
145,1988,Wheat,46.8
145,1989,Wheat,46.8
145,1990,Wheat,61.0
145,1991,Wheat,57.29
145,1992,Wheat,32.21
145,1993,Wheat,22.45
145,1994,Wheat,43.18
145,1995,Wheat,65.03
145,1996,Wheat,74.31
145,1997,Wheat,74.91
145,1998,Wheat,115.56
145,1999,Wheat,99.7
145,2000,Wheat,49.1
145,2001,Wheat,77.21
145,2002,Wheat,50.31
145,2003,Wheat,83.09
145,2004,Wheat,73.47
145,2005,Wheat,93.5
145,2006,Wheat,138.03
145,2007,Wheat,72.55
145,2008,Wheat,141.12
145,2009,Wheat,98.72
145,2010,Wheat,233.44
145,2011,Wheat,209.88
145,2012,Wheat,230.36
145,2013,Wheat,287.27
145,2014,Wheat,242.42
145,2015,Wheat,282.01
145,2016,Wheat,282.65
145,2017,Wheat,271.41
146,1966,Wheat,44.0
146,1967,Wheat,49.0
146,1968,Wheat,54.0
146,1969,Wheat,68.0
146,1970,Wheat,93.0
146,1971,Wheat,132.0
146,1972,Wheat,83.0
146,1973,Wheat,104.0
146,1974,Wheat,93.0
146,1975,Wheat,83.3
146,1976,Wheat,102.0
146,1977,Wheat,123.2
146,1978,Wheat,130.2
146,1979,Wheat,135.0
146,1980,Wheat,90.6
146,1981,Wheat,126.4
146,1982,Wheat,183.0
146,1983,Wheat,110.7
146,1984,Wheat,186.2
146,1985,Wheat,204.2
146,1986,Wheat,193.0
146,1987,Wheat,166.0
146,1988,Wheat,226.7
146,1989,Wheat,226.7
146,1990,Wheat,192.89
146,1991,Wheat,214.33
146,1992,Wheat,243.71
146,1993,Wheat,167.96
146,1994,Wheat,303.34
146,1995,Wheat,282.98
146,1996,Wheat,379.68
146,1997,Wheat,396.31
146,1998,Wheat,384.01
146,1999,Wheat,269.3
146,2000,Wheat,259.18
146,2001,Wheat,307.11
146,2002,Wheat,161.58
146,2003,Wheat,264.09
146,2004,Wheat,266.01
146,2005,Wheat,287.77
146,2006,Wheat,405.52
146,2007,Wheat,458.28
146,2008,Wheat,429.81
146,2009,Wheat,366.09
146,2010,Wheat,570.97
146,2011,Wheat,707.01
146,2012,Wheat,678.06
146,2013,Wheat,607.92
146,2014,Wheat,368.76
146,2015,Wheat,646.2
146,2016,Wheat,705.98
146,2017,Wheat,605.43
147,1966,Wheat,37.0
147,1967,Wheat,60.0
147,1968,Wheat,67.0
147,1969,Wheat,96.0
147,1970,Wheat,125.0
147,1971,Wheat,114.0
147,1972,Wheat,84.0
147,1973,Wheat,143.0
147,1974,Wheat,117.0
147,1975,Wheat,103.4
147,1976,Wheat,107.6
147,1977,Wheat,135.5
147,1978,Wheat,179.3
147,1979,Wheat,99.0
147,1980,Wheat,127.0
147,1981,Wheat,88.5
147,1982,Wheat,171.0
147,1983,Wheat,146.2
147,1984,Wheat,136.2
147,1985,Wheat,192.0
147,1986,Wheat,194.0
147,1987,Wheat,132.0
147,1988,Wheat,119.1
147,1989,Wheat,119.2
147,1990,Wheat,198.8
147,1991,Wheat,324.09
147,1992,Wheat,320.6
147,1993,Wheat,114.72
147,1994,Wheat,345.4
147,1995,Wheat,153.85
147,1996,Wheat,295.37
147,1997,Wheat,321.13
147,1998,Wheat,201.08
147,1999,Wheat,244.68
147,2000,Wheat,129.29
147,2001,Wheat,225.71
147,2002,Wheat,83.12
147,2003,Wheat,196.66
147,2004,Wheat,266.32
147,2005,Wheat,279.34
147,2006,Wheat,561.86
147,2007,Wheat,330.87
147,2008,Wheat,341.82
147,2009,Wheat,266.58
147,2010,Wheat,461.58
147,2011,Wheat,474.07
147,2012,Wheat,529.86
147,2013,Wheat,584.54
147,2014,Wheat,488.14
147,2015,Wheat,498.13
147,2016,Wheat,716.74
147,2017,Wheat,698.66
148,1966,Wheat,0.0
148,1967,Wheat,1.0
148,1968,Wheat,0.0
148,1969,Wheat,0.0
148,1970,Wheat,1.0
148,1971,Wheat,1.0
148,1972,Wheat,1.0
148,1973,Wheat,1.0
148,1974,Wheat,1.0
148,1975,Wheat,1.3
148,1976,Wheat,1.4
148,1977,Wheat,2.4
148,1978,Wheat,1.6
148,1979,Wheat,1.0
148,1980,Wheat,3.1
148,1981,Wheat,5.0
148,1982,Wheat,6.0
148,1983,Wheat,1.6
148,1984,Wheat,1.6
148,1985,Wheat,3.6
148,1986,Wheat,0.0
148,1987,Wheat,2.0
148,1988,Wheat,3.0
148,1989,Wheat,3.0
148,1990,Wheat,3.46
148,1991,Wheat,5.97
148,1992,Wheat,6.39
148,1993,Wheat,7.19
148,1994,Wheat,10.14
148,1995,Wheat,10.95
148,1996,Wheat,22.3
148,1997,Wheat,61.85
148,1998,Wheat,48.16
148,1999,Wheat,60.65
148,2000,Wheat,42.31
148,2001,Wheat,30.73
148,2002,Wheat,33.03
148,2003,Wheat,32.04
148,2004,Wheat,37.11
148,2005,Wheat,44.4
148,2006,Wheat,26.82
148,2007,Wheat,22.63
148,2008,Wheat,27.85
148,2009,Wheat,42.53
148,2010,Wheat,64.77
148,2011,Wheat,26.11
148,2012,Wheat,62.14
148,2013,Wheat,69.91
148,2014,Wheat,51.94
148,2015,Wheat,74.16
148,2016,Wheat,71.74
148,2017,Wheat,73.28
149,1966,Wheat,6.0
149,1967,Wheat,16.0
149,1968,Wheat,14.0
149,1969,Wheat,16.0
149,1970,Wheat,28.0
149,1971,Wheat,23.0
149,1972,Wheat,13.0
149,1973,Wheat,30.0
149,1974,Wheat,23.0
149,1975,Wheat,26.4
149,1976,Wheat,28.9
149,1977,Wheat,39.0
149,1978,Wheat,38.9
149,1979,Wheat,33.0
149,1980,Wheat,26.8
149,1981,Wheat,45.8
149,1982,Wheat,32.0
149,1983,Wheat,45.2
149,1984,Wheat,39.8
149,1985,Wheat,21.5
149,1986,Wheat,21.0
149,1987,Wheat,38.0
149,1988,Wheat,33.5
149,1989,Wheat,33.5
149,1990,Wheat,49.33
149,1991,Wheat,64.32
149,1992,Wheat,49.4
149,1993,Wheat,47.53
149,1994,Wheat,62.82
149,1995,Wheat,46.98
149,1996,Wheat,66.15
149,1997,Wheat,82.38
149,1998,Wheat,78.22
149,1999,Wheat,32.11
149,2000,Wheat,26.75
149,2001,Wheat,71.32
149,2002,Wheat,17.63
149,2003,Wheat,72.45
149,2004,Wheat,80.87
149,2005,Wheat,57.41
149,2006,Wheat,71.33
149,2007,Wheat,76.14
149,2008,Wheat,24.53
149,2009,Wheat,64.07
149,2010,Wheat,58.1
149,2011,Wheat,90.79
149,2012,Wheat,78.53
149,2013,Wheat,90.48
149,2014,Wheat,86.77
149,2015,Wheat,79.3
149,2016,Wheat,97.79
149,2017,Wheat,110.6
150,1966,Wheat,131.0
150,1967,Wheat,204.0
150,1968,Wheat,157.0
150,1969,Wheat,166.0
150,1970,Wheat,227.0
150,1971,Wheat,204.0
150,1972,Wheat,283.0
150,1973,Wheat,248.0
150,1974,Wheat,270.0
150,1975,Wheat,417.2
150,1976,Wheat,442.2
150,1977,Wheat,434.0
150,1978,Wheat,473.7
150,1979,Wheat,394.0
150,1980,Wheat,404.1
150,1981,Wheat,504.6
150,1982,Wheat,638.0
150,1983,Wheat,613.0
150,1984,Wheat,403.3
150,1985,Wheat,824.7
150,1986,Wheat,705.0
150,1987,Wheat,337.0
150,1988,Wheat,913.3
150,1989,Wheat,913.3
150,1990,Wheat,906.83
150,1991,Wheat,867.76
150,1992,Wheat,994.62
150,1993,Wheat,558.33
150,1994,Wheat,998.65
150,1995,Wheat,1090.06
150,1996,Wheat,1080.51
150,1997,Wheat,1242.16
150,1998,Wheat,1323.82
150,1999,Wheat,1577.22
150,2000,Wheat,1056.69
150,2001,Wheat,1254.0
150,2002,Wheat,937.91
150,2003,Wheat,935.21
150,2004,Wheat,1001.12
150,2005,Wheat,1114.2
150,2006,Wheat,1319.44
150,2007,Wheat,1250.36
150,2008,Wheat,1489.16
150,2009,Wheat,1232.83
150,2010,Wheat,1917.36
150,2011,Wheat,1897.49
150,2012,Wheat,1821.61
150,2013,Wheat,1981.0
150,2014,Wheat,1824.3
150,2015,Wheat,2011.39
150,2016,Wheat,1953.38
150,2017,Wheat,2138.57
151,1966,Wheat,68.0
151,1967,Wheat,75.0
151,1968,Wheat,77.0
151,1969,Wheat,80.0
151,1970,Wheat,120.0
151,1971,Wheat,153.0
151,1972,Wheat,142.0
151,1973,Wheat,86.0
151,1974,Wheat,151.0
151,1975,Wheat,162.0
151,1976,Wheat,182.2
151,1977,Wheat,229.1
151,1978,Wheat,237.4
151,1979,Wheat,286.0
151,1980,Wheat,283.3
151,1981,Wheat,324.3
151,1982,Wheat,436.0
151,1983,Wheat,318.9
151,1984,Wheat,306.8
151,1985,Wheat,369.4
151,1986,Wheat,279.0
151,1987,Wheat,283.0
151,1988,Wheat,394.9
151,1989,Wheat,394.9
151,1990,Wheat,404.15
151,1991,Wheat,416.92
151,1992,Wheat,496.75
151,1993,Wheat,418.32
151,1994,Wheat,514.16
151,1995,Wheat,623.97
151,1996,Wheat,753.13
151,1997,Wheat,670.8
151,1998,Wheat,711.01
151,1999,Wheat,709.71
151,2000,Wheat,624.81
151,2001,Wheat,787.67
151,2002,Wheat,690.84
151,2003,Wheat,751.45
151,2004,Wheat,660.98
151,2005,Wheat,637.46
151,2006,Wheat,548.76
151,2007,Wheat,512.95
151,2008,Wheat,670.87
151,2009,Wheat,739.29
151,2010,Wheat,926.12
151,2011,Wheat,792.71
151,2012,Wheat,849.14
151,2013,Wheat,829.29
151,2014,Wheat,876.01
151,2015,Wheat,857.01
151,2016,Wheat,987.99
151,2017,Wheat,902.77
152,1966,Wheat,1.1
152,1967,Wheat,1.1
152,1968,Wheat,0.0
152,1969,Wheat,0.0
152,1970,Wheat,2.0
152,1971,Wheat,1.0
152,1972,Wheat,0.1
152,1973,Wheat,5.0
152,1974,Wheat,0.3
152,1975,Wheat,5.4
152,1976,Wheat,4.8
152,1977,Wheat,1.0
152,1978,Wheat,2.1
152,1979,Wheat,2.0
152,1980,Wheat,0.5
152,1981,Wheat,2.1
152,1982,Wheat,3.0
152,1983,Wheat,5.0
152,1984,Wheat,1.3
152,1985,Wheat,0.6
152,1986,Wheat,1.4
152,1987,Wheat,1.0
152,1988,Wheat,2.9
152,1989,Wheat,2.9
152,1990,Wheat,2.76
152,1991,Wheat,6.33
152,1992,Wheat,9.35
152,1993,Wheat,6.87
152,1994,Wheat,12.01
152,1995,Wheat,15.65
152,1996,Wheat,14.89
152,1997,Wheat,20.6
152,1998,Wheat,30.43
152,1999,Wheat,42.77
152,2000,Wheat,26.43
152,2001,Wheat,31.98
152,2002,Wheat,20.28
152,2003,Wheat,15.02
152,2004,Wheat,13.69
152,2005,Wheat,35.94
152,2006,Wheat,19.2
152,2007,Wheat,8.99
152,2008,Wheat,7.88
152,2009,Wheat,12.73
152,2010,Wheat,51.94
152,2011,Wheat,18.4
152,2012,Wheat,17.47
152,2013,Wheat,18.13
152,2014,Wheat,10.02
152,2015,Wheat,17.43
152,2016,Wheat,13.82
152,2017,Wheat,16.12
153,1966,Wheat,40.0
153,1967,Wheat,67.0
153,1968,Wheat,36.0
153,1969,Wheat,44.0
153,1970,Wheat,71.0
153,1971,Wheat,48.0
153,1972,Wheat,53.0
153,1973,Wheat,65.0
153,1974,Wheat,57.0
153,1975,Wheat,67.7
153,1976,Wheat,41.7
153,1977,Wheat,46.7
153,1978,Wheat,56.6
153,1979,Wheat,47.0
153,1980,Wheat,43.5
153,1981,Wheat,43.4
153,1982,Wheat,56.0
153,1983,Wheat,61.1
153,1984,Wheat,33.9
153,1985,Wheat,41.5
153,1986,Wheat,61.0
153,1987,Wheat,38.0
153,1988,Wheat,37.0
153,1989,Wheat,37.0
153,1990,Wheat,85.1
153,1991,Wheat,43.32
153,1992,Wheat,76.63
153,1993,Wheat,54.04
153,1994,Wheat,59.75
153,1995,Wheat,74.17
153,1996,Wheat,76.15
153,1997,Wheat,65.46
153,1998,Wheat,77.35
153,1999,Wheat,61.67
153,2000,Wheat,43.26
153,2001,Wheat,37.24
153,2002,Wheat,44.96
153,2003,Wheat,53.84
153,2004,Wheat,37.85
153,2005,Wheat,32.65
153,2006,Wheat,77.78
153,2007,Wheat,54.02
153,2008,Wheat,37.11
153,2009,Wheat,61.6
153,2010,Wheat,80.46
153,2011,Wheat,54.29
153,2012,Wheat,50.46
153,2013,Wheat,77.09
153,2014,Wheat,62.25
153,2015,Wheat,82.56
153,2016,Wheat,101.98
153,2017,Wheat,100.7
154,1966,Wheat,11.0
154,1967,Wheat,20.0
154,1968,Wheat,32.0
154,1969,Wheat,32.0
154,1970,Wheat,32.0
154,1971,Wheat,52.0
154,1972,Wheat,44.0
154,1973,Wheat,66.0
154,1974,Wheat,43.0
154,1975,Wheat,55.4
154,1976,Wheat,37.4
154,1977,Wheat,47.5
154,1978,Wheat,85.1
154,1979,Wheat,33.0
154,1980,Wheat,34.9
154,1981,Wheat,36.1
154,1982,Wheat,77.0
154,1983,Wheat,56.2
154,1984,Wheat,62.0
154,1985,Wheat,86.5
154,1986,Wheat,86.0
154,1987,Wheat,73.0
154,1988,Wheat,69.1
154,1989,Wheat,69.1
154,1990,Wheat,112.12
154,1991,Wheat,112.63
154,1992,Wheat,106.17
154,1993,Wheat,97.32
154,1994,Wheat,140.23
154,1995,Wheat,134.04
154,1996,Wheat,206.37
154,1997,Wheat,120.13
154,1998,Wheat,106.6
154,1999,Wheat,221.78
154,2000,Wheat,86.36
